Project,cas_number,Link,nGenes,Chemical_ID,concentration,concentration_unit,Condition,project_name
HepG2,52918-63-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=52918-63-5&stat=gene_expression,71,1595.0,5.0,uM,WT,Human Hepg2 cell lines
HepG2,532-27-4,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=532-27-4&stat=gene_expression,67,373.0,1.25,uM,WT,Human Hepg2 cell lines
HepG2,532-27-4,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=532-27-4&stat=gene_expression,47,373.0,10.0,uM,WT,Human Hepg2 cell lines
HepG2,532-27-4,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=532-27-4&stat=gene_expression,132,373.0,2.5,uM,WT,Human Hepg2 cell lines
HepG2,532-27-4,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=532-27-4&stat=gene_expression,114,373.0,20.0,uM,WT,Human Hepg2 cell lines
HepG2,532-27-4,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=532-27-4&stat=gene_expression,857,373.0,40.0,uM,WT,Human Hepg2 cell lines
HepG2,532-27-4,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=532-27-4&stat=gene_expression,63,373.0,5.0,uM,WT,Human Hepg2 cell lines
HepG2,532-32-1,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=532-32-1&stat=gene_expression,63,2877.0,1.25,uM,WT,Human Hepg2 cell lines
HepG2,532-32-1,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=532-32-1&stat=gene_expression,84,2877.0,10.0,uM,WT,Human Hepg2 cell lines
HepG2,532-32-1,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=532-32-1&stat=gene_expression,46,2877.0,2.5,uM,WT,Human Hepg2 cell lines
HepG2,532-32-1,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=532-32-1&stat=gene_expression,55,2877.0,20.0,uM,WT,Human Hepg2 cell lines
HepG2,532-32-1,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=532-32-1&stat=gene_expression,55,2877.0,40.0,uM,WT,Human Hepg2 cell lines
HepG2,532-32-1,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=532-32-1&stat=gene_expression,59,2877.0,5.0,uM,WT,Human Hepg2 cell lines
HepG2,5392-40-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=5392-40-5&stat=gene_expression,76,481.0,1.25,uM,WT,Human Hepg2 cell lines
HepG2,5392-40-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=5392-40-5&stat=gene_expression,41,481.0,10.0,uM,WT,Human Hepg2 cell lines
HepG2,5392-40-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=5392-40-5&stat=gene_expression,59,481.0,2.5,uM,WT,Human Hepg2 cell lines
HepG2,5392-40-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=5392-40-5&stat=gene_expression,58,481.0,20.0,uM,WT,Human Hepg2 cell lines
HepG2,5392-40-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=5392-40-5&stat=gene_expression,33,481.0,40.0,uM,WT,Human Hepg2 cell lines
HepG2,5392-40-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=5392-40-5&stat=gene_expression,68,481.0,5.0,uM,WT,Human Hepg2 cell lines
HepG2,54-85-3,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=54-85-3&stat=gene_expression,47,1982.0,1.25,uM,WT,Human Hepg2 cell lines
HepG2,54-85-3,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=54-85-3&stat=gene_expression,43,1982.0,10.0,uM,WT,Human Hepg2 cell lines
HepG2,54-85-3,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=54-85-3&stat=gene_expression,69,1982.0,2.5,uM,WT,Human Hepg2 cell lines
HepG2,54-85-3,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=54-85-3&stat=gene_expression,47,1982.0,20.0,uM,WT,Human Hepg2 cell lines
HepG2,54-85-3,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=54-85-3&stat=gene_expression,209,1982.0,40.0,uM,WT,Human Hepg2 cell lines
HepG2,54-85-3,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=54-85-3&stat=gene_expression,55,1982.0,5.0,uM,WT,Human Hepg2 cell lines
HepG2,54965-24-1,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=54965-24-1&stat=gene_expression,45,2960.0,0.625,uM,WT,Human Hepg2 cell lines
HepG2,54965-24-1,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=54965-24-1&stat=gene_expression,37,2960.0,1.25,uM,WT,Human Hepg2 cell lines
HepG2,54965-24-1,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=54965-24-1&stat=gene_expression,84,2960.0,10.0,uM,WT,Human Hepg2 cell lines
HepG2,54965-24-1,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=54965-24-1&stat=gene_expression,26,2960.0,2.5,uM,WT,Human Hepg2 cell lines
HepG2,54965-24-1,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=54965-24-1&stat=gene_expression,882,2960.0,20.0,uM,WT,Human Hepg2 cell lines
HepG2,54965-24-1,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=54965-24-1&stat=gene_expression,63,2960.0,5.0,uM,WT,Human Hepg2 cell lines
HepG2,55-18-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=55-18-5&stat=gene_expression,65,2414.0,1.25,uM,WT,Human Hepg2 cell lines
HepG2,55-18-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=55-18-5&stat=gene_expression,84,2414.0,10.0,uM,WT,Human Hepg2 cell lines
HepG2,55-18-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=55-18-5&stat=gene_expression,69,2414.0,2.5,uM,WT,Human Hepg2 cell lines
HepG2,55-18-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=55-18-5&stat=gene_expression,79,2414.0,20.0,uM,WT,Human Hepg2 cell lines
HepG2,55-18-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=55-18-5&stat=gene_expression,61,2414.0,40.0,uM,WT,Human Hepg2 cell lines
HepG2,55-18-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=55-18-5&stat=gene_expression,64,2414.0,5.0,uM,WT,Human Hepg2 cell lines
HepG2,55-38-9,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=55-38-9&stat=gene_expression,53,1827.0,0.625,uM,WT,Human Hepg2 cell lines
HepG2,55-38-9,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=55-38-9&stat=gene_expression,126,1827.0,1.25,uM,WT,Human Hepg2 cell lines
HepG2,55-38-9,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=55-38-9&stat=gene_expression,50,1827.0,10.0,uM,WT,Human Hepg2 cell lines
HepG2,55-38-9,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=55-38-9&stat=gene_expression,105,1827.0,2.5,uM,WT,Human Hepg2 cell lines
HepG2,55-38-9,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=55-38-9&stat=gene_expression,277,1827.0,20.0,uM,WT,Human Hepg2 cell lines
HepG2,55-38-9,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=55-38-9&stat=gene_expression,92,1827.0,5.0,uM,WT,Human Hepg2 cell lines
HepG2,55566-30-8,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=55566-30-8&stat=gene_expression,96,3005.0,1.25,uM,WT,Human Hepg2 cell lines
HepG2,55566-30-8,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=55566-30-8&stat=gene_expression,36,3005.0,10.0,uM,WT,Human Hepg2 cell lines
HepG2,55566-30-8,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=55566-30-8&stat=gene_expression,57,3005.0,2.5,uM,WT,Human Hepg2 cell lines
HepG2,55566-30-8,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=55566-30-8&stat=gene_expression,118,3005.0,20.0,uM,WT,Human Hepg2 cell lines
HepG2,55566-30-8,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=55566-30-8&stat=gene_expression,273,3005.0,40.0,uM,WT,Human Hepg2 cell lines
HepG2,55566-30-8,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=55566-30-8&stat=gene_expression,131,3005.0,5.0,uM,WT,Human Hepg2 cell lines
HepG2,56-38-2,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=56-38-2&stat=gene_expression,40,2532.0,0.625,uM,WT,Human Hepg2 cell lines
HepG2,56-38-2,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=56-38-2&stat=gene_expression,55,2532.0,1.25,uM,WT,Human Hepg2 cell lines
HepG2,56-38-2,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=56-38-2&stat=gene_expression,41,2532.0,10.0,uM,WT,Human Hepg2 cell lines
HepG2,56-38-2,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=56-38-2&stat=gene_expression,66,2532.0,2.5,uM,WT,Human Hepg2 cell lines
HepG2,56-38-2,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=56-38-2&stat=gene_expression,63,2532.0,20.0,uM,WT,Human Hepg2 cell lines
HepG2,56-38-2,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=56-38-2&stat=gene_expression,58,2532.0,5.0,uM,WT,Human Hepg2 cell lines
HepG2,56-53-1,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=56-53-1&stat=gene_expression,57,1651.0,1.25,uM,WT,Human Hepg2 cell lines
HepG2,56-53-1,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=56-53-1&stat=gene_expression,135,1651.0,10.0,uM,WT,Human Hepg2 cell lines
HepG2,56-53-1,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=56-53-1&stat=gene_expression,33,1651.0,2.5,uM,WT,Human Hepg2 cell lines
HepG2,56-53-1,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=56-53-1&stat=gene_expression,141,1651.0,20.0,uM,WT,Human Hepg2 cell lines
HepG2,56-53-1,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=56-53-1&stat=gene_expression,336,1651.0,40.0,uM,WT,Human Hepg2 cell lines
HepG2,56-53-1,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=56-53-1&stat=gene_expression,75,1651.0,5.0,uM,WT,Human Hepg2 cell lines
HepG2,56-72-4,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=56-72-4&stat=gene_expression,68,1454.0,0.625,uM,WT,Human Hepg2 cell lines
HepG2,56-72-4,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=56-72-4&stat=gene_expression,78,1454.0,1.25,uM,WT,Human Hepg2 cell lines
HepG2,56-72-4,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=56-72-4&stat=gene_expression,68,1454.0,10.0,uM,WT,Human Hepg2 cell lines
HepG2,56-72-4,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=56-72-4&stat=gene_expression,80,1454.0,2.5,uM,WT,Human Hepg2 cell lines
HepG2,56-72-4,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=56-72-4&stat=gene_expression,86,1454.0,20.0,uM,WT,Human Hepg2 cell lines
HepG2,56-72-4,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=56-72-4&stat=gene_expression,110,1454.0,5.0,uM,WT,Human Hepg2 cell lines
HepG2,57-13-6,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-13-6&stat=gene_expression,67,3168.0,1.25,uM,WT,Human Hepg2 cell lines
HepG2,57-13-6,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-13-6&stat=gene_expression,77,3168.0,10.0,uM,WT,Human Hepg2 cell lines
HepG2,57-13-6,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-13-6&stat=gene_expression,34,3168.0,2.5,uM,WT,Human Hepg2 cell lines
HepG2,57-13-6,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-13-6&stat=gene_expression,48,3168.0,20.0,uM,WT,Human Hepg2 cell lines
HepG2,57-13-6,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-13-6&stat=gene_expression,55,3168.0,40.0,uM,WT,Human Hepg2 cell lines
HepG2,57-13-6,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-13-6&stat=gene_expression,47,3168.0,5.0,uM,WT,Human Hepg2 cell lines
HepG2,57-30-7,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-30-7&stat=gene_expression,53,2637.0,1.25,uM,WT,Human Hepg2 cell lines
HepG2,57-30-7,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-30-7&stat=gene_expression,42,2637.0,10.0,uM,WT,Human Hepg2 cell lines
HepG2,57-30-7,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-30-7&stat=gene_expression,40,2637.0,2.5,uM,WT,Human Hepg2 cell lines
HepG2,57-30-7,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-30-7&stat=gene_expression,36,2637.0,20.0,uM,WT,Human Hepg2 cell lines
HepG2,57-30-7,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-30-7&stat=gene_expression,41,2637.0,40.0,uM,WT,Human Hepg2 cell lines
HepG2,57-30-7,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-30-7&stat=gene_expression,25,2637.0,5.0,uM,WT,Human Hepg2 cell lines
HepG2,57-63-6,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-63-6&stat=gene_expression,73,220.0,1.25,uM,WT,Human Hepg2 cell lines
HepG2,57-63-6,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-63-6&stat=gene_expression,88,220.0,10.0,uM,WT,Human Hepg2 cell lines
HepG2,57-63-6,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-63-6&stat=gene_expression,46,220.0,2.5,uM,WT,Human Hepg2 cell lines
HepG2,57-63-6,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-63-6&stat=gene_expression,88,220.0,20.0,uM,WT,Human Hepg2 cell lines
HepG2,57-63-6,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-63-6&stat=gene_expression,1485,220.0,40.0,uM,WT,Human Hepg2 cell lines
HepG2,57-63-6,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-63-6&stat=gene_expression,63,220.0,5.0,uM,WT,Human Hepg2 cell lines
HepG2,57-97-6,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-97-6&stat=gene_expression,69,702.0,1.25,uM,WT,Human Hepg2 cell lines
HepG2,57-97-6,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-97-6&stat=gene_expression,102,702.0,10.0,uM,WT,Human Hepg2 cell lines
HepG2,57-97-6,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-97-6&stat=gene_expression,114,702.0,2.5,uM,WT,Human Hepg2 cell lines
HepG2,57-97-6,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-97-6&stat=gene_expression,243,702.0,20.0,uM,WT,Human Hepg2 cell lines
HepG2,57-97-6,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-97-6&stat=gene_expression,656,702.0,40.0,uM,WT,Human Hepg2 cell lines
HepG2,57-97-6,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-97-6&stat=gene_expression,67,702.0,5.0,uM,WT,Human Hepg2 cell lines
HepG2,58-08-2,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-08-2&stat=gene_expression,43,1307.0,1.25,uM,WT,Human Hepg2 cell lines
HepG2,58-08-2,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-08-2&stat=gene_expression,58,1307.0,10.0,uM,WT,Human Hepg2 cell lines
HepG2,58-08-2,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-08-2&stat=gene_expression,41,1307.0,2.5,uM,WT,Human Hepg2 cell lines
HepG2,58-08-2,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-08-2&stat=gene_expression,59,1307.0,20.0,uM,WT,Human Hepg2 cell lines
HepG2,58-08-2,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-08-2&stat=gene_expression,117,1307.0,40.0,uM,WT,Human Hepg2 cell lines
HepG2,58-08-2,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-08-2&stat=gene_expression,47,1307.0,5.0,uM,WT,Human Hepg2 cell lines
HepG2,58-14-0,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-14-0&stat=gene_expression,1202,2743.0,1.25,uM,WT,Human Hepg2 cell lines
HepG2,58-14-0,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-14-0&stat=gene_expression,310,2743.0,10.0,uM,WT,Human Hepg2 cell lines
HepG2,58-14-0,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-14-0&stat=gene_expression,186,2743.0,2.5,uM,WT,Human Hepg2 cell lines
HepG2,58-14-0,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-14-0&stat=gene_expression,341,2743.0,20.0,uM,WT,Human Hepg2 cell lines
HepG2,58-14-0,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-14-0&stat=gene_expression,374,2743.0,40.0,uM,WT,Human Hepg2 cell lines
HepG2,58-14-0,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-14-0&stat=gene_expression,279,2743.0,5.0,uM,WT,Human Hepg2 cell lines
HepG2,58-55-9,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-55-9&stat=gene_expression,61,3009.0,1.25,uM,WT,Human Hepg2 cell lines
HepG2,58-55-9,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-55-9&stat=gene_expression,117,3009.0,10.0,uM,WT,Human Hepg2 cell lines
HepG2,58-55-9,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-55-9&stat=gene_expression,42,3009.0,2.5,uM,WT,Human Hepg2 cell lines
HepG2,58-55-9,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-55-9&stat=gene_expression,108,3009.0,20.0,uM,WT,Human Hepg2 cell lines
HepG2,58-55-9,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-55-9&stat=gene_expression,39,3009.0,40.0,uM,WT,Human Hepg2 cell lines
HepG2,58-55-9,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-55-9&stat=gene_expression,1314,3009.0,5.0,uM,WT,Human Hepg2 cell lines
HepG2,58-93-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-93-5&stat=gene_expression,67,1944.0,1.25,uM,WT,Human Hepg2 cell lines
HepG2,58-93-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-93-5&stat=gene_expression,50,1944.0,10.0,uM,WT,Human Hepg2 cell lines
HepG2,58-93-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-93-5&stat=gene_expression,52,1944.0,2.5,uM,WT,Human Hepg2 cell lines
HepG2,58-93-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-93-5&stat=gene_expression,67,1944.0,20.0,uM,WT,Human Hepg2 cell lines
HepG2,58-93-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-93-5&stat=gene_expression,43,1944.0,40.0,uM,WT,Human Hepg2 cell lines
HepG2,58-93-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-93-5&stat=gene_expression,66,1944.0,5.0,uM,WT,Human Hepg2 cell lines
HepG2,59-05-2,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=59-05-2&stat=gene_expression,588,2141.0,0.625,uM,WT,Human Hepg2 cell lines
HepG2,59-05-2,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=59-05-2&stat=gene_expression,625,2141.0,1.25,uM,WT,Human Hepg2 cell lines
HepG2,59-05-2,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=59-05-2&stat=gene_expression,659,2141.0,10.0,uM,WT,Human Hepg2 cell lines
HepG2,59-05-2,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=59-05-2&stat=gene_expression,585,2141.0,2.5,uM,WT,Human Hepg2 cell lines
HepG2,59-05-2,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=59-05-2&stat=gene_expression,573,2141.0,20.0,uM,WT,Human Hepg2 cell lines
HepG2,59-05-2,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=59-05-2&stat=gene_expression,794,2141.0,5.0,uM,WT,Human Hepg2 cell lines
HepG2,60-35-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=60-35-5&stat=gene_expression,234,951.0,1.25,uM,WT,Human Hepg2 cell lines
HepG2,60-35-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=60-35-5&stat=gene_expression,34,951.0,10.0,uM,WT,Human Hepg2 cell lines
HepG2,60-35-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=60-35-5&stat=gene_expression,78,951.0,2.5,uM,WT,Human Hepg2 cell lines
HepG2,60-35-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=60-35-5&stat=gene_expression,120,951.0,20.0,uM,WT,Human Hepg2 cell lines
HepG2,60-35-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=60-35-5&stat=gene_expression,45,951.0,40.0,uM,WT,Human Hepg2 cell lines
HepG2,60-35-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=60-35-5&stat=gene_expression,40,951.0,5.0,uM,WT,Human Hepg2 cell lines
HepG2,60-51-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=60-51-5&stat=gene_expression,53,1664.0,0.625,uM,WT,Human Hepg2 cell lines
HepG2,60-51-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=60-51-5&stat=gene_expression,159,1664.0,1.25,uM,WT,Human Hepg2 cell lines
HepG2,60-51-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=60-51-5&stat=gene_expression,42,1664.0,10.0,uM,WT,Human Hepg2 cell lines
HepG2,60-51-5,https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=60-51-5&stat=gene_expression,78,1664.0,2.5,uM,WT,Human Hepg2 cell lines
