sample_number,sample_name,project_name,project_link,date_sample_start,date_sample_finish,sample_matrix,technology,parent_sample_number,child_sample_number,zf_sample_number,cas_number,location_lat,location_lon,location_name,location_alt_desc,instrument_value,instrument_value_qualifier,instrument_value_unit,instrument_moles,instrument_moles_qualifier,instrument_moles_unit,environmental_value,environmental_value_qualifier,environmental_value_unit,environmental_moles,environmental_moles_qualifier,environmental_moles_unit
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,3697-24-3,,,,,2.707392,U,pg/uL,11.252598,U,pmol/uL,0.5664,U,ng/g wristband,2.3541,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,1705-85-7,,,,,1.121388,U,pg/uL,4.683444,U,pmol/uL,0.2346,U,ng/g wristband,0.9798,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,57-97-6,,,,,0.791568,U,pg/uL,3.122296,U,pmol/uL,0.1656,U,ng/g wristband,0.6532,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,781-43-1,,,,,0.902464,U,pg/uL,4.51232,U,pmol/uL,0.1888,U,ng/g wristband,0.944,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,779-02-2,,,,,0.804474,U,pg/uL,4.164336,U,pmol/uL,0.1683,U,ng/g wristband,0.8712,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,83-32-9,,,,,1.726536,U,pg/uL,11.016944,U,pmol/uL,0.3612,U,ng/g wristband,2.3048,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,208-96-8,,,,,1.97892,U,pg/uL,13.016896,U,pmol/uL,0.414,U,ng/g wristband,2.7232,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,191-26-4,,,,,0.564996,U,pg/uL,2.165818,U,pmol/uL,0.1182,U,ng/g wristband,0.4531,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,120-12-7,,,,,1.4818,U,pg/uL,8.44626,U,pmol/uL,0.31,U,ng/g wristband,1.767,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,56-55-3,,,,,23.592646,,pg/uL,103.388054,,pmol/uL,4.9357,,ng/g wristband,21.6293,,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,202-33-5 & 199-54-2,,,,,1.483712,U,pg/uL,5.934848,U,pmol/uL,0.3104,U,ng/g wristband,1.2416,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,213-46-7,,,,,1.164408,U,pg/uL,4.241772,U,pmol/uL,0.2436,U,ng/g wristband,0.8874,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,238-84-6,,,,,2.707392,U,pg/uL,12.606294,U,pmol/uL,0.5664,U,ng/g wristband,2.6373,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,50-32-8,,,,,1.92395,U,pg/uL,7.5285,U,pmol/uL,0.4025,U,ng/g wristband,1.575,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,205-99-2,,,,,0.307832,U,pg/uL,1.231328,U,pmol/uL,0.0644,U,ng/g wristband,0.2576,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,243-17-4,,,,,1.927296,U,pg/uL,8.973972,U,pmol/uL,0.4032,U,ng/g wristband,1.8774,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,197-70-6,,,,,2.202624,U,pg/uL,7.365024,U,pmol/uL,0.4608,U,ng/g wristband,1.5408,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,205-12-9,,,,,0.295404,U,pg/uL,1.329318,U,pmol/uL,0.0618,U,ng/g wristband,0.2781,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,192-97-2,,,,,1.064028,U,pg/uL,4.104108,U,pmol/uL,0.2226,U,ng/g wristband,0.8586,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,191-24-2,,,,,0.20076,U,pg/uL,0.80304,U,pmol/uL,0.042,U,ng/g wristband,0.168,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,205-82-3,,,,,0.562606,U,pg/uL,2.199278,U,pmol/uL,0.1177,U,ng/g wristband,0.4601,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,207-08-9,,,,,0.24378,U,pg/uL,0.999498,U,pmol/uL,0.051,U,ng/g wristband,0.2091,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,218-01-9,,,,,41.475104,,pg/uL,181.703096,,pmol/uL,8.6768,,ng/g wristband,38.0132,,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,191-07-1,,,,,1.298248,U,pg/uL,4.17294,U,pmol/uL,0.2716,U,ng/g wristband,0.873,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,27208-37-3,,,,,0.95122,U,pg/uL,4.28049,U,pmol/uL,0.199,U,ng/g wristband,0.8955,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,5385-75-1,,,,,0.305442,U,pg/uL,1.01814,U,pmol/uL,0.0639,U,ng/g wristband,0.213,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,192-65-4,,,,,4.4454,U,pg/uL,14.7702,U,pmol/uL,0.93,U,ng/g wristband,3.09,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,53-70-3,,,,,1.74948,U,pg/uL,6.210654,U,pmol/uL,0.366,U,ng/g wristband,1.2993,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,189-64-0,,,,,0.86518,U,pg/uL,2.855094,U,pmol/uL,0.181,U,ng/g wristband,0.5973,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,189-55-9,,,,,2.039148,U,pg/uL,6.872684,U,pmol/uL,0.4266,U,ng/g wristband,1.4378,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,191-30-0,,,,,0.610884,U,pg/uL,2.104156,U,pmol/uL,0.1278,U,ng/g wristband,0.4402,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,192-51-8,,,,,2.432064,U,pg/uL,8.132214,U,pmol/uL,0.5088,U,ng/g wristband,1.7013,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,132-65-0,,,,,47.2742,,pg/uL,256.143948,,pmol/uL,9.89,,ng/g wristband,53.5866,,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,206-44-0,,,,,187.91136,,pg/uL,930.574224,,pmol/uL,39.312,,ng/g wristband,194.6808,,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,86-73-7,,,,,0.83889,U,pg/uL,5.145192,U,pmol/uL,0.1755,U,ng/g wristband,1.0764,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,193-39-5,,,,,0.239,U,pg/uL,0.8604,U,pmol/uL,0.05,U,ng/g wristband,0.18,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,91-20-3,,,,,37.9293,B,pg/uL,296.838,B,pmol/uL,7.935,B,ng/g wristband,62.1,B,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,111189-32-3,,,,,1.68256,U,pg/uL,5.62606,U,pmol/uL,0.352,U,ng/g wristband,1.177,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,196-42-9,,,,,2.569728,U,pg/uL,8.592528,U,pmol/uL,0.5376,U,ng/g wristband,1.7976,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,206-06-4,,,,,0.963648,U,pg/uL,3.222198,U,pmol/uL,0.2016,U,ng/g wristband,0.6741,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,193-09-9,,,,,2.508544,U,pg/uL,8.387944,U,pmol/uL,0.5248,U,ng/g wristband,1.7548,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,205-83-4 & 238-04-0,,,,,1.437824,U,pg/uL,4.807724,U,pmol/uL,0.3008,U,ng/g wristband,1.0058,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,207-18-1,,,,,0.933056,U,pg/uL,3.119906,U,pmol/uL,0.1952,U,ng/g wristband,0.6527,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,77392-71-3 & 198-55-0,,,,,1.04443,U,pg/uL,4.23269,U,pmol/uL,0.2185,U,ng/g wristband,0.8855,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,85-01-8,,,,,371.5016,,pg/uL,2085.981484,,pmol/uL,77.72,,ng/g wristband,436.3978,,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,129-00-0,,,,,44.9559,,pg/uL,221.8876,,pmol/uL,9.405,,ng/g wristband,46.42,,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,483-65-8,,,,,0.489472,U,pg/uL,2.110848,U,pmol/uL,0.1024,U,ng/g wristband,0.4416,U,pmol/g wristband
M2310021,Mock Wristband 21,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:25:00,2023-04-12 16:25:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,217-59-4,,,,,0.328864,U,pg/uL,1.43878,U,pmol/uL,0.0688,U,ng/g wristband,0.301,U,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,573-98-8,,,,,0.800172,U,pg/uL,5.156664,U,pmol/uL,0.1674,U,ng/g wristband,1.0788,U,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,571-58-4,,,,,39.792544,,pg/uL,254.77639,,pmol/uL,8.3248,,ng/g wristband,53.3005,,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,571-61-9,,,,,30.790848,,pg/uL,197.111904,,pmol/uL,6.4416,,ng/g wristband,41.2368,,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,575-43-9 & 575-41-7,,,,,359.6472,,pg/uL,2302.972452,,pmol/uL,75.24,,ng/g wristband,481.7934,,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,569-41-5,,,,,0.627136,U,pg/uL,4.037188,U,pmol/uL,0.1312,U,ng/g wristband,0.8446,U,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,90-12-0,,,,,255.06558,B,pg/uL,1792.907256,B,pmol/uL,53.361,B,ng/g wristband,375.0852,B,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,832-69-9,,,,,36.4236,,pg/uL,190.005,,pmol/uL,7.62,,ng/g wristband,39.75,,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,2381-21-7,,,,,0.448364,U,pg/uL,2.177768,U,pmol/uL,0.0938,U,ng/g wristband,0.4556,U,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,613-06-9,,,,,0.352764,U,pg/uL,1.881408,U,pmol/uL,0.0738,U,ng/g wristband,0.3936,U,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,59919-41-4,,,,,0.795392,U,pg/uL,4.22552,U,pmol/uL,0.1664,U,ng/g wristband,0.884,U,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,581-42-0,,,,,372.43848,,pg/uL,2382.249708,,pmol/uL,77.916,,ng/g wristband,498.3786,,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,939-27-5,,,,,104.41432,,pg/uL,670.922712,,pmol/uL,21.844,,ng/g wristband,140.3604,,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,613-12-7,,,,,0.51624,U,pg/uL,2.69592,U,pmol/uL,0.108,U,ng/g wristband,0.564,U,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,91-57-6,,,,,308.70674,B,pg/uL,2169.7137,B,pmol/uL,64.583,B,ng/g wristband,453.915,B,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,2531-84-2,,,,,158.16542,,pg/uL,824.018464,,pmol/uL,33.089,,ng/g wristband,172.3888,,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,1576-67-6,,,,,0.53536,U,pg/uL,2.60988,U,pmol/uL,0.112,U,ng/g wristband,0.546,U,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,3697-24-3,,,,,2.2944,U,pg/uL,9.5361,U,pmol/uL,0.48,U,ng/g wristband,1.995,U,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,1705-85-7,,,,,0.85323,U,pg/uL,3.56349,U,pmol/uL,0.1785,U,ng/g wristband,0.7455,U,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,57-97-6,,,,,1.445472,U,pg/uL,5.701584,U,pmol/uL,0.3024,U,ng/g wristband,1.1928,U,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,781-43-1,,,,,1.521952,U,pg/uL,7.60976,U,pmol/uL,0.3184,U,ng/g wristband,1.592,U,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,779-02-2,,,,,0.950742,U,pg/uL,4.921488,U,pmol/uL,0.1989,U,ng/g wristband,1.0296,U,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,83-32-9,,,,,0.662508,U,pg/uL,4.227432,U,pmol/uL,0.1386,U,ng/g wristband,0.8844,U,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,208-96-8,,,,,1.54872,U,pg/uL,10.187136,U,pmol/uL,0.324,U,ng/g wristband,2.1312,U,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,191-26-4,,,,,0.269592,U,pg/uL,1.033436,U,pmol/uL,0.0564,U,ng/g wristband,0.2162,U,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,120-12-7,,,,,1.2428,U,pg/uL,7.08396,U,pmol/uL,0.26,U,ng/g wristband,1.482,U,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,56-55-3,,,,,0.6692,U,pg/uL,3.0592,U,pmol/uL,0.14,U,ng/g wristband,0.64,U,pmol/g wristband
M2310022,Mock Wristband 22,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-08 09:00:00,2023-04-15 09:00:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,202-33-5 & 199-54-2,,,,,2.187328,U,pg/uL,8.749312,U,pmol/uL,0.4576,U,ng/g wristband,1.8304,U,pmol/g wristband
