SampleNumber,date_sampled,sample_matrix,technology,Sample_ID,zf_lims_id,cas_number,ClientName,SampleName,LocationLat,LocationLon,LocationName,LocationAlternateDescription,AlternateName,Chemical_ID,measurement_value,measurement_value_qualifier,measurement_value_unit,measurement_value_molar,measurement_value_molar_unit,environment_concentration,environment_concentration_qualifier,environment_concentration_unit,environment_concentration_molar,environment_concentration_molar_unit,parentSampleNumber,childSampleNumber,projectName,date_sample_start,projectLink
A090011,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090012,91-20-3,NULL,RM8W-LFT-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090011,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090012,91-57-6,NULL,RM8W-LFT-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,39.8,NULL,pg/uL,279.893,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,120-12-7,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,71.1,NULL,pg/uL,398.925,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,129-00-0,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,1330,NULL,pg/uL,6576,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,132-65-0,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,17.6,NULL,pg/uL,95.5188,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,1576-67-6,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,70.2,NULL,pg/uL,340.31,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,1705-85-7,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,191-24-2,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,15.7,NULL,pg/uL,56.816,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,191-30-0,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,192-97-2,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,44,NULL,pg/uL,174.396,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,193-39-5,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,205-99-2,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,50.4,NULL,pg/uL,199.762,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,206-44-0,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,1470,NULL,pg/uL,7268.21,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,207-08-9,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,16.4,NULL,pg/uL,64.9996,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,208-96-8,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,218-01-9,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,364,NULL,pg/uL,1594.48,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,2381-21-7,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,37.5,NULL,pg/uL,173.389,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,2531-84-2,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,99.8,NULL,pg/uL,519.1,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,483-65-8,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,570,NULL,pg/uL,2432.41,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,50-32-8,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,27.2,NULL,pg/uL,107.804,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,53-70-3,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,56-55-3,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,197,NULL,pg/uL,862.945,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,573-98-8,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,575-43-9,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,13,NULL,pg/uL,83.214,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,613-06-9,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,613-12-7,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,44.3,NULL,pg/uL,230.422,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,779-02-2,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,781-43-1,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,832-69-9,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,90.6,NULL,pg/uL,471.247,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,83-32-9,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,73.6,NULL,pg/uL,477.302,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,85-01-8,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,272,NULL,pg/uL,1526.12,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,86-73-7,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,77.4,NULL,pg/uL,465.652,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,90-12-0,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,13.5,NULL,pg/uL,94.9386,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,91-20-3,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090013,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090014,91-57-6,NULL,RM7E-LFT-W-S,45.58058,-122.74583,McCormick and Baxter,NULL,RM 7E,0,17.5,NULL,pg/uL,123.069,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,120-12-7,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,887,NULL,pg/uL,4976.74,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,129-00-0,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,13200,NULL,pg/uL,65265.6,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,132-65-0,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,394,NULL,pg/uL,2138.32,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,1576-67-6,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,426,NULL,pg/uL,2065.13,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,1705-85-7,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,191-24-2,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,296,NULL,pg/uL,1071.18,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,191-30-0,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,192-97-2,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,486,NULL,pg/uL,1926.28,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,193-39-5,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,210,NULL,pg/uL,759.959,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,205-99-2,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,774,NULL,pg/uL,3067.78,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,206-44-0,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,12800,NULL,pg/uL,63287.8,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,207-08-9,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,263,NULL,pg/uL,1042.37,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,208-96-8,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,55.2,NULL,pg/uL,362.7,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,218-01-9,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,2720,NULL,pg/uL,11914.8,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,2381-21-7,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,520,NULL,pg/uL,2404.32,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,2531-84-2,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,1360,NULL,pg/uL,7073.91,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,483-65-8,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,1670,NULL,pg/uL,7126.53,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,50-32-8,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,505,NULL,pg/uL,2001.51,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,53-70-3,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,56-55-3,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,2160,NULL,pg/uL,9461.73,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,573-98-8,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,575-43-9,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,89.1,NULL,pg/uL,570.336,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,613-06-9,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,613-12-7,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,400,NULL,pg/uL,2080.56,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,779-02-2,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,781-43-1,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,832-69-9,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,818,NULL,pg/uL,4254.75,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,83-32-9,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,465,NULL,pg/uL,3015.56,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,85-01-8,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,3960,NULL,pg/uL,22218.6,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,86-73-7,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,445,NULL,pg/uL,2677.2,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,90-12-0,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,62.3,NULL,pg/uL,438.124,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,91-20-3,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,51.8,NULL,pg/uL,404.149,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090017,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090022,91-57-6,NULL,RM7W-LFT-W-S FDUP2,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,66.2,NULL,pg/uL,465.551,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090018,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090023,120-12-7,NULL,RM7W-LFT-W-S FDUP3,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,642,NULL,pg/uL,3602.1,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090018,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090023,129-00-0,NULL,RM7W-LFT-W-S FDUP3,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,9910,NULL,pg/uL,48998.6,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090018,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090023,132-65-0,NULL,RM7W-LFT-W-S FDUP3,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,308,NULL,pg/uL,1671.58,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090018,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090023,1576-67-6,NULL,RM7W-LFT-W-S FDUP3,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,338,NULL,pg/uL,1638.53,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090018,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090023,1705-85-7,NULL,RM7W-LFT-W-S FDUP3,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090018,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090023,191-24-2,NULL,RM7W-LFT-W-S FDUP3,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,119,NULL,pg/uL,430.643,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090018,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090023,191-30-0,NULL,RM7W-LFT-W-S FDUP3,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090018,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090023,192-97-2,NULL,RM7W-LFT-W-S FDUP3,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,283,NULL,pg/uL,1121.68,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090018,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090023,193-39-5,NULL,RM7W-LFT-W-S FDUP3,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,74.3,NULL,pg/uL,268.881,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090018,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090023,205-99-2,NULL,RM7W-LFT-W-S FDUP3,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,402,NULL,pg/uL,1593.34,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090018,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090023,206-44-0,NULL,RM7W-LFT-W-S FDUP3,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,9840,NULL,pg/uL,48652.5,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090018,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090023,207-08-9,NULL,RM7W-LFT-W-S FDUP3,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,134,NULL,pg/uL,531.094,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090018,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090023,208-96-8,NULL,RM7W-LFT-W-S FDUP3,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,37.6,NULL,pg/uL,247.057,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090018,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090023,218-01-9,NULL,RM7W-LFT-W-S FDUP3,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,2020,NULL,pg/uL,8848.48,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090018,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090023,2381-21-7,NULL,RM7W-LFT-W-S FDUP3,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,349,NULL,pg/uL,1613.67,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090018,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090023,2531-84-2,NULL,RM7W-LFT-W-S FDUP3,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,1070,NULL,pg/uL,5565.5,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
A090018,2009-09-30 00:00:00,PSD-Water,LFT - Spiked,NULL,A090023,483-65-8,NULL,RM7W-LFT-W-S FDUP3,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,1270,NULL,pg/uL,5419.58,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL,NA,NA,NA
